Num_Features,k,F1_Validation
134,9,0.050413022351797857
134,11,0.050413022351797857
134,13,0.050413022351797857
134,15,0.050413022351797857
135,1,0.050413022351797857
135,3,0.050413022351797857
135,5,0.050413022351797857
135,7,0.050413022351797857
135,9,0.050413022351797857
135,11,0.050413022351797857
135,13,0.050413022351797857
135,15,0.050413022351797857
136,1,0.050413022351797857
136,3,0.050413022351797857
136,5,0.050413022351797857
136,7,0.050413022351797857
136,9,0.050413022351797857
136,11,0.050413022351797857
136,13,0.050413022351797857
136,15,0.050413022351797857
137,1,0.050413022351797857
137,3,0.050413022351797857
137,5,0.050413022351797857
137,7,0.050413022351797857
137,9,0.050413022351797857
137,11,0.050413022351797857
137,13,0.050413022351797857
137,15,0.050413022351797857
138,1,0.050413022351797857
138,3,0.050413022351797857
138,5,0.050413022351797857
138,7,0.050413022351797857
138,9,0.050413022351797857
138,11,0.050413022351797857
138,13,0.050413022351797857
138,15,0.050413022351797857
139,1,0.050413022351797857
139,3,0.050413022351797857
139,5,0.050413022351797857
139,7,0.050413022351797857
139,9,0.050413022351797857
139,11,0.050413022351797857
139,13,0.050413022351797857
139,15,0.050413022351797857
140,1,0.050413022351797857
140,3,0.050413022351797857
140,5,0.050413022351797857
140,7,0.050413022351797857
140,9,0.050413022351797857
140,11,0.050413022351797857
140,13,0.050413022351797857
140,15,0.050413022351797857
141,1,0.050413022351797857
141,3,0.050413022351797857
141,5,0.050413022351797857
141,7,0.050413022351797857
141,9,0.050413022351797857
141,11,0.050413022351797857
141,13,0.050413022351797857
141,15,0.050413022351797857
142,1,0.050413022351797857
142,3,0.050413022351797857
142,5,0.050413022351797857
142,7,0.050413022351797857
142,9,0.050413022351797857
142,11,0.050413022351797857
142,13,0.050413022351797857
142,15,0.050413022351797857
143,1,0.050413022351797857
143,3,0.050413022351797857
143,5,0.050413022351797857
143,7,0.050413022351797857
143,9,0.050413022351797857
143,11,0.050413022351797857
143,13,0.050413022351797857
143,15,0.050413022351797857
144,1,0.050413022351797857
144,3,0.050413022351797857
144,5,0.050413022351797857
144,7,0.050413022351797857
144,9,0.050413022351797857
144,11,0.050413022351797857
144,13,0.050413022351797857
144,15,0.050413022351797857
145,1,0.050413022351797857
145,3,0.050413022351797857
145,5,0.050413022351797857
145,7,0.050413022351797857
145,9,0.050413022351797857
145,11,0.050413022351797857
145,13,0.050413022351797857
145,15,0.050413022351797857
146,1,0.050413022351797857
146,3,0.050413022351797857
146,5,0.050413022351797857
146,7,0.050413022351797857
146,9,0.050413022351797857
146,11,0.050413022351797857
146,13,0.050413022351797857
146,15,0.050413022351797857
147,1,0.050413022351797857
147,3,0.050413022351797857
147,5,0.050413022351797857
147,7,0.050413022351797857
147,9,0.050413022351797857
147,11,0.050413022351797857
147,13,0.050413022351797857
147,15,0.050413022351797857
148,1,0.050413022351797857
148,3,0.050413022351797857
148,5,0.050413022351797857
148,7,0.050413022351797857
148,9,0.050413022351797857
148,11,0.050413022351797857
148,13,0.050413022351797857
148,15,0.050413022351797857
149,1,0.050413022351797857
149,3,0.050413022351797857
149,5,0.050413022351797857
149,7,0.050413022351797857
149,9,0.050413022351797857
149,11,0.050413022351797857
149,13,0.050413022351797857
149,15,0.050413022351797857
150,1,0.050413022351797857
150,3,0.050413022351797857
150,5,0.050413022351797857
150,7,0.050413022351797857
150,9,0.050413022351797857
150,11,0.050413022351797857
150,13,0.050413022351797857
150,15,0.050413022351797857
151,1,0.050413022351797857
151,3,0.050413022351797857
151,5,0.050413022351797857
151,7,0.050413022351797857
151,9,0.050413022351797857
151,11,0.050413022351797857
151,13,0.050413022351797857
151,15,0.050413022351797857
152,1,0.050413022351797857
152,3,0.050413022351797857
152,5,0.050413022351797857
152,7,0.050413022351797857
152,9,0.050413022351797857
152,11,0.050413022351797857
152,13,0.050413022351797857
152,15,0.050413022351797857
153,1,0.050413022351797857
153,3,0.050413022351797857
153,5,0.050413022351797857
153,7,0.050413022351797857
153,9,0.050413022351797857
153,11,0.050413022351797857
153,13,0.050413022351797857
153,15,0.050413022351797857
154,1,0.050413022351797857
154,3,0.050413022351797857
154,5,0.050413022351797857
154,7,0.050413022351797857
154,9,0.050413022351797857
154,11,0.050413022351797857
154,13,0.050413022351797857
154,15,0.050413022351797857
155,1,0.050413022351797857
155,3,0.050413022351797857
155,5,0.050413022351797857
155,7,0.050413022351797857
155,9,0.050413022351797857
155,11,0.050413022351797857
155,13,0.050413022351797857
155,15,0.050413022351797857
156,1,0.050413022351797857
156,3,0.050413022351797857
156,5,0.050413022351797857
156,7,0.050413022351797857
156,9,0.050413022351797857
156,11,0.050413022351797857
156,13,0.050413022351797857
156,15,0.050413022351797857
157,1,0.050413022351797857
157,3,0.050413022351797857
157,5,0.050413022351797857
157,7,0.050413022351797857
157,9,0.050413022351797857
157,11,0.050413022351797857
157,13,0.050413022351797857
157,15,0.050413022351797857
158,1,0.050413022351797857
158,3,0.050413022351797857
158,5,0.050413022351797857
158,7,0.050413022351797857
158,9,0.050413022351797857
158,11,0.050413022351797857
158,13,0.050413022351797857
158,15,0.050413022351797857
159,1,0.050413022351797857
159,3,0.050413022351797857
159,5,0.050413022351797857
159,7,0.050413022351797857
159,9,0.050413022351797857
159,11,0.050413022351797857
159,13,0.050413022351797857
159,15,0.050413022351797857
160,1,0.050413022351797857
160,3,0.050413022351797857
160,5,0.050413022351797857
160,7,0.050413022351797857
160,9,0.050413022351797857
160,11,0.050413022351797857
160,13,0.050413022351797857
160,15,0.050413022351797857
161,1,0.050413022351797857
161,3,0.050413022351797857
161,5,0.050413022351797857
161,7,0.050413022351797857
161,9,0.050413022351797857
161,11,0.050413022351797857
161,13,0.050413022351797857
161,15,0.050413022351797857
162,1,0.050413022351797857
162,3,0.050413022351797857
162,5,0.050413022351797857
162,7,0.050413022351797857
162,9,0.050413022351797857
162,11,0.050413022351797857
162,13,0.050413022351797857
162,15,0.050413022351797857
163,1,0.050413022351797857
163,3,0.050413022351797857
163,5,0.050413022351797857
163,7,0.050413022351797857
163,9,0.050413022351797857
163,11,0.050413022351797857
163,13,0.050413022351797857
163,15,0.050413022351797857
164,1,0.050413022351797857
164,3,0.050413022351797857
164,5,0.050413022351797857
164,7,0.050413022351797857
164,9,0.050413022351797857
164,11,0.050413022351797857
164,13,0.050413022351797857
164,15,0.050413022351797857
165,1,0.050413022351797857
165,3,0.050413022351797857
165,5,0.050413022351797857
165,7,0.050413022351797857
165,9,0.050413022351797857
165,11,0.050413022351797857
165,13,0.050413022351797857
165,15,0.050413022351797857
166,1,0.050413022351797857
166,3,0.050413022351797857
166,5,0.050413022351797857
166,7,0.050413022351797857
166,9,0.050413022351797857
166,11,0.050413022351797857
166,13,0.050413022351797857
166,15,0.050413022351797857
167,1,0.050413022351797857
167,3,0.050413022351797857
167,5,0.050413022351797857
167,7,0.050413022351797857
167,9,0.050413022351797857
167,11,0.050413022351797857
167,13,0.050413022351797857
167,15,0.050413022351797857
168,1,0.050413022351797857
168,3,0.050413022351797857
168,5,0.050413022351797857
168,7,0.050413022351797857
168,9,0.050413022351797857
168,11,0.050413022351797857
168,13,0.050413022351797857
168,15,0.050413022351797857
169,1,0.050413022351797857
169,3,0.050413022351797857
169,5,0.050413022351797857
169,7,0.050413022351797857
169,9,0.050413022351797857
169,11,0.050413022351797857
169,13,0.050413022351797857
169,15,0.050413022351797857
170,1,0.050413022351797857
170,3,0.050413022351797857
170,5,0.050413022351797857
170,7,0.050413022351797857
170,9,0.050413022351797857
170,11,0.050413022351797857
170,13,0.050413022351797857
170,15,0.050413022351797857
171,1,0.050413022351797857
171,3,0.050413022351797857
171,5,0.050413022351797857
171,7,0.050413022351797857
171,9,0.050413022351797857
171,11,0.050413022351797857
171,13,0.050413022351797857
171,15,0.050413022351797857
172,1,0.050413022351797857
172,3,0.050413022351797857
172,5,0.050413022351797857
172,7,0.050413022351797857
172,9,0.050413022351797857
172,11,0.050413022351797857
172,13,0.050413022351797857
172,15,0.050413022351797857
173,1,0.050413022351797857
173,3,0.050413022351797857
173,5,0.050413022351797857
173,7,0.050413022351797857
173,9,0.050413022351797857
173,11,0.050413022351797857
173,13,0.050413022351797857
173,15,0.050413022351797857
174,1,0.050413022351797857
174,3,0.050413022351797857
174,5,0.050413022351797857
174,7,0.050413022351797857
174,9,0.050413022351797857
174,11,0.050413022351797857
174,13,0.050413022351797857
174,15,0.050413022351797857
175,1,0.050413022351797857
175,3,0.050413022351797857
175,5,0.050413022351797857
175,7,0.050413022351797857
175,9,0.050413022351797857
175,11,0.050413022351797857
175,13,0.050413022351797857
175,15,0.050413022351797857
176,1,0.050413022351797857
176,3,0.050413022351797857
176,5,0.050413022351797857
176,7,0.050413022351797857
176,9,0.050413022351797857
176,11,0.050413022351797857
176,13,0.050413022351797857
176,15,0.050413022351797857
177,1,0.050413022351797857
177,3,0.050413022351797857
177,5,0.050413022351797857
177,7,0.050413022351797857
177,9,0.050413022351797857
177,11,0.050413022351797857
177,13,0.050413022351797857
177,15,0.050413022351797857
178,1,0.050413022351797857
178,3,0.050413022351797857
178,5,0.050413022351797857
178,7,0.050413022351797857
178,9,0.050413022351797857
178,11,0.050413022351797857
178,13,0.050413022351797857
178,15,0.050413022351797857
179,1,0.050413022351797857
179,3,0.050413022351797857
179,5,0.050413022351797857
179,7,0.050413022351797857
179,9,0.050413022351797857
179,11,0.050413022351797857
179,13,0.050413022351797857
179,15,0.050413022351797857
180,1,0.050413022351797857
180,3,0.050413022351797857
180,5,0.050413022351797857
180,7,0.050413022351797857
180,9,0.050413022351797857
180,11,0.050413022351797857
180,13,0.050413022351797857
180,15,0.050413022351797857
181,1,0.050413022351797857
181,3,0.050413022351797857
181,5,0.050413022351797857
181,7,0.050413022351797857
181,9,0.050413022351797857
181,11,0.050413022351797857
181,13,0.050413022351797857
181,15,0.050413022351797857
182,1,0.050413022351797857
182,3,0.050413022351797857
182,5,0.050413022351797857
182,7,0.050413022351797857
182,9,0.050413022351797857
182,11,0.050413022351797857
182,13,0.050413022351797857
182,15,0.050413022351797857
183,1,0.050413022351797857
183,3,0.050413022351797857
183,5,0.050413022351797857
183,7,0.050413022351797857
183,9,0.050413022351797857
183,11,0.050413022351797857
183,13,0.050413022351797857
183,15,0.050413022351797857
184,1,0.050413022351797857
184,3,0.050413022351797857
184,5,0.050413022351797857
184,7,0.050413022351797857
184,9,0.050413022351797857
184,11,0.050413022351797857
184,13,0.050413022351797857
184,15,0.050413022351797857
185,1,0.050413022351797857
185,3,0.050413022351797857
185,5,0.050413022351797857
185,7,0.050413022351797857
185,9,0.050413022351797857
185,11,0.050413022351797857
185,13,0.050413022351797857
185,15,0.050413022351797857
186,1,0.050413022351797857
186,3,0.050413022351797857
186,5,0.050413022351797857
186,7,0.050413022351797857
186,9,0.050413022351797857
186,11,0.050413022351797857
186,13,0.050413022351797857
186,15,0.050413022351797857
187,1,0.050413022351797857
187,3,0.050413022351797857
187,5,0.050413022351797857
187,7,0.050413022351797857
187,9,0.050413022351797857
187,11,0.050413022351797857
187,13,0.050413022351797857
187,15,0.050413022351797857
188,1,0.050413022351797857
188,3,0.050413022351797857
188,5,0.050413022351797857
188,7,0.050413022351797857
188,9,0.050413022351797857
188,11,0.050413022351797857
188,13,0.050413022351797857
188,15,0.050413022351797857
189,1,0.050413022351797857
189,3,0.050413022351797857
189,5,0.050413022351797857
189,7,0.050413022351797857
189,9,0.050413022351797857
189,11,0.050413022351797857
189,13,0.050413022351797857
189,15,0.050413022351797857
190,1,0.050413022351797857
190,3,0.050413022351797857
190,5,0.050413022351797857
190,7,0.050413022351797857
190,9,0.050413022351797857
190,11,0.050413022351797857
190,13,0.050413022351797857
190,15,0.050413022351797857
191,1,0.050413022351797857
191,3,0.050413022351797857
191,5,0.050413022351797857
191,7,0.050413022351797857
191,9,0.050413022351797857
191,11,0.050413022351797857
191,13,0.050413022351797857
191,15,0.050413022351797857
192,1,0.050413022351797857
192,3,0.050413022351797857
192,5,0.050413022351797857
192,7,0.050413022351797857
192,9,0.050413022351797857
192,11,0.050413022351797857
192,13,0.050413022351797857
192,15,0.050413022351797857
193,1,0.050413022351797857
193,3,0.050413022351797857
193,5,0.050413022351797857
193,7,0.050413022351797857
193,9,0.050413022351797857
193,11,0.050413022351797857
193,13,0.050413022351797857
193,15,0.050413022351797857
194,1,0.050413022351797857
194,3,0.050413022351797857
194,5,0.050413022351797857
194,7,0.050413022351797857
194,9,0.050413022351797857
194,11,0.050413022351797857
194,13,0.050413022351797857
194,15,0.050413022351797857
195,1,0.050413022351797857
195,3,0.050413022351797857
195,5,0.050413022351797857
195,7,0.050413022351797857
195,9,0.050413022351797857
195,11,0.050413022351797857
195,13,0.050413022351797857
195,15,0.050413022351797857
196,1,0.050413022351797857
196,3,0.050413022351797857
196,5,0.050413022351797857
196,7,0.050413022351797857
196,9,0.050413022351797857
196,11,0.050413022351797857
196,13,0.050413022351797857
196,15,0.050413022351797857
197,1,0.050413022351797857
197,3,0.050413022351797857
197,5,0.050413022351797857
197,7,0.050413022351797857
197,9,0.050413022351797857
197,11,0.050413022351797857
197,13,0.050413022351797857
197,15,0.050413022351797857
198,1,0.050413022351797857
198,3,0.050413022351797857
198,5,0.050413022351797857
198,7,0.050413022351797857
198,9,0.050413022351797857
198,11,0.050413022351797857
198,13,0.050413022351797857
198,15,0.050413022351797857
199,1,0.050413022351797857
199,3,0.050413022351797857
199,5,0.050413022351797857
199,7,0.050413022351797857
199,9,0.050413022351797857
199,11,0.050413022351797857
199,13,0.050413022351797857
199,15,0.050413022351797857
200,1,0.050413022351797857
200,3,0.050413022351797857
200,5,0.050413022351797857
200,7,0.050413022351797857
200,9,0.050413022351797857
200,11,0.050413022351797857
200,13,0.050413022351797857
200,15,0.050413022351797857
201,1,0.050413022351797857
201,3,0.050413022351797857
201,5,0.050413022351797857
201,7,0.050413022351797857
201,9,0.050413022351797857
201,11,0.050413022351797857
201,13,0.050413022351797857
201,15,0.050413022351797857
202,1,0.050413022351797857
202,3,0.050413022351797857
202,5,0.050413022351797857
202,7,0.050413022351797857
202,9,0.050413022351797857
202,11,0.050413022351797857
202,13,0.050413022351797857
202,15,0.050413022351797857
203,1,0.050413022351797857
203,3,0.050413022351797857
203,5,0.050413022351797857
203,7,0.050413022351797857
203,9,0.050413022351797857
203,11,0.050413022351797857
203,13,0.050413022351797857
203,15,0.050413022351797857
204,1,0.050413022351797857
204,3,0.050413022351797857
204,5,0.050413022351797857
204,7,0.050413022351797857
204,9,0.050413022351797857
204,11,0.050413022351797857
204,13,0.050413022351797857
204,15,0.050413022351797857
205,1,0.050413022351797857
205,3,0.050413022351797857
205,5,0.050413022351797857
205,7,0.050413022351797857
205,9,0.050413022351797857
205,11,0.050413022351797857
205,13,0.050413022351797857
205,15,0.050413022351797857
206,1,0.050413022351797857
206,3,0.050413022351797857
206,5,0.050413022351797857
206,7,0.050413022351797857
206,9,0.050413022351797857
206,11,0.050413022351797857
206,13,0.050413022351797857
206,15,0.050413022351797857
207,1,0.050413022351797857
207,3,0.050413022351797857
207,5,0.050413022351797857
207,7,0.050413022351797857
207,9,0.050413022351797857
207,11,0.050413022351797857
207,13,0.050413022351797857
207,15,0.050413022351797857
208,1,0.050413022351797857
208,3,0.050413022351797857
208,5,0.050413022351797857
208,7,0.050413022351797857
208,9,0.050413022351797857
208,11,0.050413022351797857
208,13,0.050413022351797857
208,15,0.050413022351797857
209,1,0.050413022351797857
209,3,0.050413022351797857
209,5,0.050413022351797857
209,7,0.050413022351797857
209,9,0.050413022351797857
209,11,0.050413022351797857
209,13,0.050413022351797857
209,15,0.050413022351797857
210,1,0.050413022351797857
210,3,0.050413022351797857
210,5,0.050413022351797857
210,7,0.050413022351797857
210,9,0.050413022351797857
210,11,0.050413022351797857
210,13,0.050413022351797857
210,15,0.050413022351797857
211,1,0.050413022351797857
211,3,0.050413022351797857
211,5,0.050413022351797857
211,7,0.050413022351797857
211,9,0.050413022351797857
211,11,0.050413022351797857
211,13,0.050413022351797857
211,15,0.050413022351797857
212,1,0.050413022351797857
212,3,0.050413022351797857
212,5,0.050413022351797857
212,7,0.050413022351797857
212,9,0.050413022351797857
212,11,0.050413022351797857
212,13,0.050413022351797857
212,15,0.050413022351797857
213,1,0.050413022351797857
213,3,0.050413022351797857
213,5,0.050413022351797857
213,7,0.050413022351797857
213,9,0.050413022351797857
213,11,0.050413022351797857
213,13,0.050413022351797857
213,15,0.050413022351797857
214,1,0.050413022351797857
214,3,0.050413022351797857
214,5,0.050413022351797857
214,7,0.050413022351797857
214,9,0.050413022351797857
214,11,0.050413022351797857
214,13,0.050413022351797857
214,15,0.050413022351797857
215,1,0.050413022351797857
215,3,0.050413022351797857
215,5,0.050413022351797857
215,7,0.050413022351797857
215,9,0.050413022351797857
215,11,0.050413022351797857
215,13,0.050413022351797857
215,15,0.050413022351797857
216,1,0.050413022351797857
216,3,0.050413022351797857
216,5,0.050413022351797857
216,7,0.050413022351797857
216,9,0.050413022351797857
216,11,0.050413022351797857
216,13,0.050413022351797857
216,15,0.050413022351797857
217,1,0.050413022351797857
217,3,0.050413022351797857
217,5,0.050413022351797857
217,7,0.050413022351797857
217,9,0.050413022351797857
217,11,0.050413022351797857
217,13,0.050413022351797857
217,15,0.050413022351797857
218,1,0.050413022351797857
218,3,0.050413022351797857
218,5,0.050413022351797857
218,7,0.050413022351797857
218,9,0.050413022351797857
218,11,0.050413022351797857
218,13,0.050413022351797857
218,15,0.050413022351797857
219,1,0.050413022351797857
219,3,0.050413022351797857
219,5,0.050413022351797857
219,7,0.050413022351797857
219,9,0.050413022351797857
219,11,0.050413022351797857
219,13,0.050413022351797857
219,15,0.050413022351797857
220,1,0.050413022351797857
220,3,0.050413022351797857
220,5,0.050413022351797857
220,7,0.050413022351797857
220,9,0.050413022351797857
220,11,0.050413022351797857
220,13,0.050413022351797857
220,15,0.050413022351797857
221,1,0.050413022351797857
221,3,0.050413022351797857
221,5,0.050413022351797857
221,7,0.050413022351797857
221,9,0.050413022351797857
221,11,0.050413022351797857
221,13,0.050413022351797857
221,15,0.050413022351797857
222,1,0.050413022351797857
222,3,0.050413022351797857
222,5,0.050413022351797857
222,7,0.050413022351797857
222,9,0.050413022351797857
222,11,0.050413022351797857
222,13,0.050413022351797857
222,15,0.050413022351797857
223,1,0.050413022351797857
223,3,0.050413022351797857
223,5,0.050413022351797857
223,7,0.050413022351797857
223,9,0.050413022351797857
223,11,0.050413022351797857
223,13,0.050413022351797857
223,15,0.050413022351797857
224,1,0.050413022351797857
224,3,0.050413022351797857
224,5,0.050413022351797857
224,7,0.050413022351797857
224,9,0.050413022351797857
224,11,0.050413022351797857
224,13,0.050413022351797857
224,15,0.050413022351797857
225,1,0.050413022351797857
225,3,0.050413022351797857
225,5,0.050413022351797857
225,7,0.050413022351797857
225,9,0.050413022351797857
225,11,0.050413022351797857
225,13,0.050413022351797857
225,15,0.050413022351797857
226,1,0.050413022351797857
226,3,0.050413022351797857
226,5,0.050413022351797857
226,7,0.050413022351797857
226,9,0.050413022351797857
226,11,0.050413022351797857
226,13,0.050413022351797857
226,15,0.050413022351797857
227,1,0.050413022351797857
227,3,0.050413022351797857
227,5,0.050413022351797857
227,7,0.050413022351797857
227,9,0.050413022351797857
227,11,0.050413022351797857
227,13,0.050413022351797857
227,15,0.050413022351797857
228,1,0.050413022351797857
228,3,0.050413022351797857
228,5,0.050413022351797857
228,7,0.050413022351797857
228,9,0.050413022351797857
228,11,0.050413022351797857
228,13,0.050413022351797857
228,15,0.050413022351797857
229,1,0.050413022351797857
229,3,0.050413022351797857
229,5,0.050413022351797857
229,7,0.050413022351797857
229,9,0.050413022351797857
229,11,0.050413022351797857
229,13,0.050413022351797857
229,15,0.050413022351797857
230,1,0.050413022351797857
230,3,0.050413022351797857
230,5,0.050413022351797857
230,7,0.050413022351797857
230,9,0.050413022351797857
230,11,0.050413022351797857
230,13,0.050413022351797857
230,15,0.050413022351797857
231,1,0.050413022351797857
231,3,0.050413022351797857
231,5,0.050413022351797857
231,7,0.050413022351797857
231,9,0.050413022351797857
231,11,0.050413022351797857
231,13,0.050413022351797857
231,15,0.050413022351797857
232,1,0.050413022351797857
232,3,0.050413022351797857
232,5,0.050413022351797857
232,7,0.050413022351797857
232,9,0.050413022351797857
232,11,0.050413022351797857
232,13,0.050413022351797857
232,15,0.050413022351797857
233,1,0.050413022351797857
233,3,0.050413022351797857
233,5,0.050413022351797857
233,7,0.050413022351797857
233,9,0.050413022351797857
233,11,0.050413022351797857
233,13,0.050413022351797857
233,15,0.050413022351797857
234,1,0.050413022351797857
234,3,0.050413022351797857
234,5,0.050413022351797857
234,7,0.050413022351797857
234,9,0.050413022351797857
234,11,0.050413022351797857
234,13,0.050413022351797857
234,15,0.050413022351797857
235,1,0.050413022351797857
235,3,0.050413022351797857
235,5,0.050413022351797857
235,7,0.050413022351797857
235,9,0.050413022351797857
235,11,0.050413022351797857
235,13,0.050413022351797857
235,15,0.050413022351797857
236,1,0.050413022351797857
236,3,0.050413022351797857
236,5,0.050413022351797857
236,7,0.050413022351797857
236,9,0.050413022351797857
236,11,0.050413022351797857
236,13,0.050413022351797857
236,15,0.050413022351797857
237,1,0.050413022351797857
237,3,0.050413022351797857
237,5,0.050413022351797857
237,7,0.050413022351797857
237,9,0.050413022351797857
237,11,0.050413022351797857
237,13,0.050413022351797857
237,15,0.050413022351797857
238,1,0.050413022351797857
238,3,0.050413022351797857
238,5,0.050413022351797857
238,7,0.050413022351797857
238,9,0.050413022351797857
238,11,0.050413022351797857
238,13,0.050413022351797857
238,15,0.050413022351797857
239,1,0.050413022351797857
239,3,0.050413022351797857
239,5,0.050413022351797857
239,7,0.050413022351797857
239,9,0.050413022351797857
239,11,0.050413022351797857
239,13,0.050413022351797857
239,15,0.050413022351797857
240,1,0.050413022351797857
240,3,0.050413022351797857
240,5,0.050413022351797857
240,7,0.050413022351797857
240,9,0.050413022351797857
240,11,0.050413022351797857
240,13,0.050413022351797857
240,15,0.050413022351797857
241,1,0.050413022351797857
241,3,0.050413022351797857
241,5,0.050413022351797857
241,7,0.050413022351797857
241,9,0.050413022351797857
241,11,0.050413022351797857
241,13,0.050413022351797857
241,15,0.050413022351797857
242,1,0.050413022351797857
242,3,0.050413022351797857
242,5,0.050413022351797857
242,7,0.050413022351797857
242,9,0.050413022351797857
242,11,0.050413022351797857
242,13,0.050413022351797857
242,15,0.050413022351797857
243,1,0.050413022351797857
243,3,0.050413022351797857
243,5,0.050413022351797857
243,7,0.050413022351797857
243,9,0.050413022351797857
243,11,0.050413022351797857
243,13,0.050413022351797857
243,15,0.050413022351797857
244,1,0.050413022351797857
244,3,0.050413022351797857
244,5,0.050413022351797857
244,7,0.050413022351797857
244,9,0.050413022351797857
244,11,0.050413022351797857
244,13,0.050413022351797857
244,15,0.050413022351797857
245,1,0.050413022351797857
245,3,0.050413022351797857
245,5,0.050413022351797857
245,7,0.050413022351797857
245,9,0.050413022351797857
245,11,0.050413022351797857
245,13,0.050413022351797857
245,15,0.050413022351797857
246,1,0.050413022351797857
246,3,0.050413022351797857
246,5,0.050413022351797857
246,7,0.050413022351797857
246,9,0.050413022351797857
246,11,0.050413022351797857
246,13,0.050413022351797857
246,15,0.050413022351797857
247,1,0.050413022351797857
247,3,0.050413022351797857
247,5,0.050413022351797857
247,7,0.050413022351797857
247,9,0.050413022351797857
247,11,0.050413022351797857
247,13,0.050413022351797857
247,15,0.050413022351797857
248,1,0.050413022351797857
248,3,0.050413022351797857
248,5,0.050413022351797857
248,7,0.050413022351797857
248,9,0.050413022351797857
248,11,0.050413022351797857
248,13,0.050413022351797857
248,15,0.050413022351797857
249,1,0.050413022351797857
249,3,0.050413022351797857
249,5,0.050413022351797857
249,7,0.050413022351797857
249,9,0.050413022351797857
249,11,0.050413022351797857
249,13,0.050413022351797857
249,15,0.050413022351797857
250,1,0.050413022351797857
250,3,0.050413022351797857
250,5,0.050413022351797857
250,7,0.050413022351797857
250,9,0.050413022351797857
250,11,0.050413022351797857
250,13,0.050413022351797857
250,15,0.050413022351797857
251,1,0.050413022351797857
251,3,0.050413022351797857
251,5,0.050413022351797857
251,7,0.050413022351797857
251,9,0.050413022351797857
251,11,0.050413022351797857
251,13,0.050413022351797857
251,15,0.050413022351797857
252,1,0.050413022351797857
252,3,0.050413022351797857
252,5,0.050413022351797857
252,7,0.050413022351797857
252,9,0.050413022351797857
252,11,0.050413022351797857
252,13,0.050413022351797857
252,15,0.050413022351797857
253,1,0.050413022351797857
253,3,0.050413022351797857
253,5,0.050413022351797857
253,7,0.050413022351797857
253,9,0.050413022351797857
253,11,0.050413022351797857
253,13,0.050413022351797857
253,15,0.050413022351797857
254,1,0.050413022351797857
254,3,0.050413022351797857
254,5,0.050413022351797857
254,7,0.050413022351797857
254,9,0.050413022351797857
254,11,0.050413022351797857
254,13,0.050413022351797857
254,15,0.050413022351797857
255,1,0.050413022351797857
255,3,0.050413022351797857
255,5,0.050413022351797857
255,7,0.050413022351797857
255,9,0.050413022351797857
255,11,0.050413022351797857
255,13,0.050413022351797857
255,15,0.050413022351797857
256,1,0.050413022351797857
256,3,0.050413022351797857
256,5,0.050413022351797857
256,7,0.050413022351797857
256,9,0.050413022351797857
256,11,0.050413022351797857
256,13,0.050413022351797857
256,15,0.050413022351797857
257,1,0.050413022351797857
257,3,0.050413022351797857
257,5,0.050413022351797857
257,7,0.050413022351797857
257,9,0.050413022351797857
257,11,0.050413022351797857
257,13,0.050413022351797857
257,15,0.050413022351797857
258,1,0.050413022351797857
258,3,0.050413022351797857
258,5,0.050413022351797857
258,7,0.050413022351797857
258,9,0.050413022351797857
258,11,0.050413022351797857
258,13,0.050413022351797857
258,15,0.050413022351797857
259,1,0.050413022351797857
259,3,0.050413022351797857
259,5,0.050413022351797857
259,7,0.050413022351797857
259,9,0.050413022351797857
259,11,0.050413022351797857
259,13,0.050413022351797857
259,15,0.050413022351797857
260,1,0.050413022351797857
260,3,0.050413022351797857
260,5,0.050413022351797857
260,7,0.050413022351797857
260,9,0.050413022351797857
260,11,0.050413022351797857
260,13,0.050413022351797857
260,15,0.050413022351797857
261,1,0.050413022351797857
261,3,0.050413022351797857
261,5,0.050413022351797857
261,7,0.050413022351797857
261,9,0.050413022351797857
261,11,0.050413022351797857
261,13,0.050413022351797857
261,15,0.050413022351797857
262,1,0.050413022351797857
262,3,0.050413022351797857
262,5,0.050413022351797857
262,7,0.050413022351797857
262,9,0.050413022351797857
262,11,0.050413022351797857
262,13,0.050413022351797857
262,15,0.050413022351797857
263,1,0.050413022351797857
263,3,0.050413022351797857
263,5,0.050413022351797857
263,7,0.050413022351797857
263,9,0.050413022351797857
263,11,0.050413022351797857
263,13,0.050413022351797857
263,15,0.050413022351797857
264,1,0.050413022351797857
264,3,0.050413022351797857
264,5,0.050413022351797857
264,7,0.050413022351797857
264,9,0.050413022351797857
264,11,0.050413022351797857
264,13,0.050413022351797857
264,15,0.050413022351797857
265,1,0.050413022351797857
265,3,0.050413022351797857
265,5,0.050413022351797857
265,7,0.050413022351797857
265,9,0.050413022351797857
265,11,0.050413022351797857
265,13,0.050413022351797857
265,15,0.050413022351797857
266,1,0.050413022351797857
266,3,0.050413022351797857
266,5,0.050413022351797857
266,7,0.050413022351797857
266,9,0.050413022351797857
266,11,0.050413022351797857
266,13,0.050413022351797857
266,15,0.050413022351797857
267,1,0.050413022351797857
267,3,0.050413022351797857
267,5,0.050413022351797857
267,7,0.050413022351797857
267,9,0.050413022351797857
267,11,0.050413022351797857
267,13,0.050413022351797857
267,15,0.050413022351797857
268,1,0.050413022351797857
268,3,0.050413022351797857
268,5,0.050413022351797857
268,7,0.050413022351797857
268,9,0.050413022351797857
268,11,0.050413022351797857
268,13,0.050413022351797857
